Program,Year,Period,Week Ending,Geo Level,State,State ANSI,Ag District,Ag District Code,County,County ANSI,Zip Code,Region,Watershed,Commodity,Data Item,Domain,Domain Category,Value,CV (%)
CENSUS,2007,YEAR,,COUNTY,NORTH CAROLINA,37,CENTRAL COASTAL,80,GREENE,79,,,,OATS,"OATS - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,"6,190",
CENSUS,2007,YEAR,,COUNTY,NORTH CAROLINA,37,CENTRAL COASTAL,80,GREENE,79,,,,PEANUTS,"PEANUTS - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"4,438,201",
CENSUS,2007,YEAR,,COUNTY,NORTH CAROLINA,37,CENTRAL COASTAL,80,GREENE,79,,,,RYE,"RYE - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,"1,635",
CENSUS,2007,YEAR,,COUNTY,NORTH CAROLINA,37,CENTRAL COASTAL,80,GREENE,79,,,,SOYBEANS,"SOYBEANS - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,"506,849",
CENSUS,2007,YEAR,,COUNTY,NORTH CAROLINA,37,CENTRAL COASTAL,80,GREENE,79,,,,TOBACCO,"TOBACCO - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"11,108,717",
CENSUS,2007,YEAR,,COUNTY,NORTH CAROLINA,37,CENTRAL COASTAL,80,GREENE,79,,,,WHEAT,"WHEAT - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,"268,701",
CENSUS,2007,YEAR,,COUNTY,NORTH CAROLINA,37,CENTRAL COASTAL,80,GREENE,79,,,,WHEAT,"WHEAT, WINTER - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,"268,701",
CENSUS,2007,YEAR,,COUNTY,NORTH CAROLINA,37,CENTRAL COASTAL,80,HYDE,95,,,,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,"3,789,600",
CENSUS,2007,YEAR,,COUNTY,NORTH CAROLINA,37,CENTRAL COASTAL,80,HYDE,95,,,,CORN,"CORN, SILAGE - PRODUCTION, MEASURED IN TONS",TOTAL,NOT SPECIFIED, (D),
CENSUS,2007,YEAR,,COUNTY,NORTH CAROLINA,37,CENTRAL COASTAL,80,HYDE,95,,,,COTTON,"COTTON - PRODUCTION, MEASURED IN BALES",TOTAL,NOT SPECIFIED,"26,358",
CENSUS,2007,YEAR,,COUNTY,NORTH CAROLINA,37,CENTRAL COASTAL,80,HYDE,95,,,,COTTON,"COTTON, UPLAND - PRODUCTION, MEASURED IN BALES",TOTAL,NOT SPECIFIED,"26,358",
CENSUS,2007,YEAR,,COUNTY,NORTH CAROLINA,37,CENTRAL COASTAL,80,HYDE,95,,,,HAY,"HAY - PRODUCTION, MEASURED IN TONS",TOTAL,NOT SPECIFIED,547,
CENSUS,2007,YEAR,,COUNTY,NORTH CAROLINA,37,CENTRAL COASTAL,80,HYDE,95,,,,HAY,"HAY, SMALL GRAIN - PRODUCTION, MEASURED IN TONS",TOTAL,NOT SPECIFIED, (D),
CENSUS,2007,YEAR,,COUNTY,NORTH CAROLINA,37,CENTRAL COASTAL,80,HYDE,95,,,,HAY,"HAY, TAME, (EXCL ALFALFA & SMALL GRAIN) - PRODUCTION, MEASURED IN TONS",TOTAL,NOT SPECIFIED, (D),
CENSUS,2007,YEAR,,COUNTY,NORTH CAROLINA,37,CENTRAL COASTAL,80,HYDE,95,,,,HAY & HAYLAGE,"HAY & HAYLAGE - PRODUCTION, MEASURED IN TONS, DRY BASIS",TOTAL,NOT SPECIFIED,547,
CENSUS,2007,YEAR,,COUNTY,NORTH CAROLINA,37,CENTRAL COASTAL,80,HYDE,95,,,,OATS,"OATS - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED, (D),
CENSUS,2007,YEAR,,COUNTY,NORTH CAROLINA,37,CENTRAL COASTAL,80,HYDE,95,,,,SOYBEANS,"SOYBEANS - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,"836,814",
CENSUS,2007,YEAR,,COUNTY,NORTH CAROLINA,37,CENTRAL COASTAL,80,HYDE,95,,,,TOBACCO,"TOBACCO - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED, (D),
CENSUS,2007,YEAR,,COUNTY,NORTH CAROLINA,37,CENTRAL COASTAL,80,HYDE,95,,,,WHEAT,"WHEAT - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,"474,583",
CENSUS,2007,YEAR,,COUNTY,NORTH CAROLINA,37,CENTRAL COASTAL,80,HYDE,95,,,,WHEAT,"WHEAT, WINTER - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,"474,583",
CENSUS,2007,YEAR,,COUNTY,NORTH CAROLINA,37,CENTRAL COASTAL,80,JOHNSTON,101,,,,BARLEY,"BARLEY - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED, (D),
CENSUS,2007,YEAR,,COUNTY,NORTH CAROLINA,37,CENTRAL COASTAL,80,JOHNSTON,101,,,,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,"760,837",
CENSUS,2007,YEAR,,COUNTY,NORTH CAROLINA,37,CENTRAL COASTAL,80,JOHNSTON,101,,,,CORN,"CORN, SILAGE - PRODUCTION, MEASURED IN TONS",TOTAL,NOT SPECIFIED,636,
CENSUS,2007,YEAR,,COUNTY,NORTH CAROLINA,37,CENTRAL COASTAL,80,JOHNSTON,101,,,,COTTON,"COTTON - PRODUCTION, MEASURED IN BALES",TOTAL,NOT SPECIFIED,"10,070",
CENSUS,2007,YEAR,,COUNTY,NORTH CAROLINA,37,CENTRAL COASTAL,80,JOHNSTON,101,,,,COTTON,"COTTON, UPLAND - PRODUCTION, MEASURED IN BALES",TOTAL,NOT SPECIFIED,"10,070",
CENSUS,2007,YEAR,,COUNTY,NORTH CAROLINA,37,CENTRAL COASTAL,80,JOHNSTON,101,,,,GRAIN,"GRAIN, PRODUCTION CONTRACT - OPERATIONS WITH PRODUCTION",TOTAL,NOT SPECIFIED,2,
CENSUS,2007,YEAR,,COUNTY,NORTH CAROLINA,37,CENTRAL COASTAL,80,JOHNSTON,101,,,,HAY,"HAY - PRODUCTION, MEASURED IN TONS",TOTAL,NOT SPECIFIED,"20,569",
CENSUS,2007,YEAR,,COUNTY,NORTH CAROLINA,37,CENTRAL COASTAL,80,JOHNSTON,101,,,,HAY,"HAY, ALFALFA - PRODUCTION, MEASURED IN TONS",TOTAL,NOT SPECIFIED,159,
CENSUS,2007,YEAR,,COUNTY,NORTH CAROLINA,37,CENTRAL COASTAL,80,JOHNSTON,101,,,,HAY,"HAY, SMALL GRAIN - PRODUCTION, MEASURED IN TONS",TOTAL,NOT SPECIFIED,"1,921",
CENSUS,2007,YEAR,,COUNTY,NORTH CAROLINA,37,CENTRAL COASTAL,80,JOHNSTON,101,,,,HAY,"HAY, TAME, (EXCL ALFALFA & SMALL GRAIN) - PRODUCTION, MEASURED IN TONS",TOTAL,NOT SPECIFIED,"18,258",
CENSUS,2007,YEAR,,COUNTY,NORTH CAROLINA,37,CENTRAL COASTAL,80,JOHNSTON,101,,,,HAY,"HAY, WILD - PRODUCTION, MEASURED IN TONS",TOTAL,NOT SPECIFIED,231,
CENSUS,2007,YEAR,,COUNTY,NORTH CAROLINA,37,CENTRAL COASTAL,80,JOHNSTON,101,,,,HAY & HAYLAGE,"HAY & HAYLAGE - PRODUCTION, MEASURED IN TONS, DRY BASIS",TOTAL,NOT SPECIFIED,"20,569",
CENSUS,2007,YEAR,,COUNTY,NORTH CAROLINA,37,CENTRAL COASTAL,80,JOHNSTON,101,,,,MILLET,"MILLET, PROSO - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED, (D),
CENSUS,2007,YEAR,,COUNTY,NORTH CAROLINA,37,CENTRAL COASTAL,80,JOHNSTON,101,,,,OATS,"OATS - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,"21,158",
CENSUS,2007,YEAR,,COUNTY,NORTH CAROLINA,37,CENTRAL COASTAL,80,JOHNSTON,101,,,,PEANUTS,"PEANUTS - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED, (D),
CENSUS,2007,YEAR,,COUNTY,NORTH CAROLINA,37,CENTRAL COASTAL,80,JOHNSTON,101,,,,RYE,"RYE - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,"14,355",
CENSUS,2007,YEAR,,COUNTY,NORTH CAROLINA,37,CENTRAL COASTAL,80,JOHNSTON,101,,,,SORGHUM,"SORGHUM, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,"1,104",
CENSUS,2007,YEAR,,COUNTY,NORTH CAROLINA,37,CENTRAL COASTAL,80,JOHNSTON,101,,,,SORGHUM,"SORGHUM, SILAGE - PRODUCTION, MEASURED IN TONS",TOTAL,NOT SPECIFIED,"1,046",
CENSUS,2007,YEAR,,COUNTY,NORTH CAROLINA,37,CENTRAL COASTAL,80,JOHNSTON,101,,,,SOYBEANS,"SOYBEANS - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,"718,850",
CENSUS,2007,YEAR,,COUNTY,NORTH CAROLINA,37,CENTRAL COASTAL,80,JOHNSTON,101,,,,SUNFLOWER,"SUNFLOWER - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED, (D),
CENSUS,2007,YEAR,,COUNTY,NORTH CAROLINA,37,CENTRAL COASTAL,80,JOHNSTON,101,,,,SUNFLOWER,"SUNFLOWER, OIL TYPE - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED, (D),
CENSUS,2007,YEAR,,COUNTY,NORTH CAROLINA,37,CENTRAL COASTAL,80,JOHNSTON,101,,,,TOBACCO,"TOBACCO - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"26,219,125",
CENSUS,2007,YEAR,,COUNTY,NORTH CAROLINA,37,CENTRAL COASTAL,80,JOHNSTON,101,,,,WHEAT,"WHEAT - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,"290,026",
CENSUS,2007,YEAR,,COUNTY,NORTH CAROLINA,37,CENTRAL COASTAL,80,JOHNSTON,101,,,,WHEAT,"WHEAT, WINTER - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,"290,026",
CENSUS,2007,YEAR,,COUNTY,NORTH CAROLINA,37,CENTRAL COASTAL,80,JONES,103,,,,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,"1,457,229",
CENSUS,2007,YEAR,,COUNTY,NORTH CAROLINA,37,CENTRAL COASTAL,80,JONES,103,,,,COTTON,"COTTON - PRODUCTION, MEASURED IN BALES",TOTAL,NOT SPECIFIED,"16,802",
CENSUS,2007,YEAR,,COUNTY,NORTH CAROLINA,37,CENTRAL COASTAL,80,JONES,103,,,,COTTON,"COTTON, UPLAND - PRODUCTION, MEASURED IN BALES",TOTAL,NOT SPECIFIED,"16,802",
CENSUS,2007,YEAR,,COUNTY,NORTH CAROLINA,37,CENTRAL COASTAL,80,JONES,103,,,,HAY,"HAY - PRODUCTION, MEASURED IN TONS",TOTAL,NOT SPECIFIED,"3,576",
CENSUS,2007,YEAR,,COUNTY,NORTH CAROLINA,37,CENTRAL COASTAL,80,JONES,103,,,,HAY,"HAY, SMALL GRAIN - PRODUCTION, MEASURED IN TONS",TOTAL,NOT SPECIFIED,227,
CENSUS,2007,YEAR,,COUNTY,NORTH CAROLINA,37,CENTRAL COASTAL,80,JONES,103,,,,HAY,"HAY, TAME, (EXCL ALFALFA & SMALL GRAIN) - PRODUCTION, MEASURED IN TONS",TOTAL,NOT SPECIFIED,"3,349",
CENSUS,2007,YEAR,,COUNTY,NORTH CAROLINA,37,CENTRAL COASTAL,80,JONES,103,,,,HAY & HAYLAGE,"HAY & HAYLAGE - PRODUCTION, MEASURED IN TONS, DRY BASIS",TOTAL,NOT SPECIFIED,"3,969",
CENSUS,2007,YEAR,,COUNTY,NORTH CAROLINA,37,CENTRAL COASTAL,80,JONES,103,,,,HAYLAGE,"HAYLAGE - PRODUCTION, MEASURED IN TONS",TOTAL,NOT SPECIFIED,795,
CENSUS,2007,YEAR,,COUNTY,NORTH CAROLINA,37,CENTRAL COASTAL,80,JONES,103,,,,HAYLAGE,"HAYLAGE, (EXCL ALFALFA) - PRODUCTION, MEASURED IN TONS",TOTAL,NOT SPECIFIED,795,
CENSUS,2007,YEAR,,COUNTY,NORTH CAROLINA,37,CENTRAL COASTAL,80,JONES,103,,,,OATS,"OATS - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,"5,876",
CENSUS,2007,YEAR,,COUNTY,NORTH CAROLINA,37,CENTRAL COASTAL,80,JONES,103,,,,PEANUTS,"PEANUTS - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"2,790,000",
CENSUS,2007,YEAR,,COUNTY,NORTH CAROLINA,37,CENTRAL COASTAL,80,JONES,103,,,,SOYBEANS,"SOYBEANS - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,"366,841",
CENSUS,2007,YEAR,,COUNTY,NORTH CAROLINA,37,CENTRAL COASTAL,80,JONES,103,,,,TOBACCO,"TOBACCO - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"3,336,637",
CENSUS,2007,YEAR,,COUNTY,NORTH CAROLINA,37,CENTRAL COASTAL,80,JONES,103,,,,WHEAT,"WHEAT - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,"189,267",
CENSUS,2007,YEAR,,COUNTY,NORTH CAROLINA,37,CENTRAL COASTAL,80,JONES,103,,,,WHEAT,"WHEAT, WINTER - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,"189,267",
CENSUS,2007,YEAR,,COUNTY,NORTH CAROLINA,37,CENTRAL COASTAL,80,LENOIR,107,,,,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,"4,057,121",
CENSUS,2007,YEAR,,COUNTY,NORTH CAROLINA,37,CENTRAL COASTAL,80,LENOIR,107,,,,CORN,"CORN, SILAGE - PRODUCTION, MEASURED IN TONS",TOTAL,NOT SPECIFIED, (D),
CENSUS,2007,YEAR,,COUNTY,NORTH CAROLINA,37,CENTRAL COASTAL,80,LENOIR,107,,,,COTTON,"COTTON - PRODUCTION, MEASURED IN BALES",TOTAL,NOT SPECIFIED,"42,017",
CENSUS,2007,YEAR,,COUNTY,NORTH CAROLINA,37,CENTRAL COASTAL,80,LENOIR,107,,,,COTTON,"COTTON, UPLAND - PRODUCTION, MEASURED IN BALES",TOTAL,NOT SPECIFIED,"42,017",
CENSUS,2007,YEAR,,COUNTY,NORTH CAROLINA,37,CENTRAL COASTAL,80,LENOIR,107,,,,HAY,"HAY - PRODUCTION, MEASURED IN TONS",TOTAL,NOT SPECIFIED, (D),
CENSUS,2007,YEAR,,COUNTY,NORTH CAROLINA,37,CENTRAL COASTAL,80,LENOIR,107,,,,HAY,"HAY, ALFALFA - PRODUCTION, MEASURED IN TONS",TOTAL,NOT SPECIFIED, (D),
CENSUS,2007,YEAR,,COUNTY,NORTH CAROLINA,37,CENTRAL COASTAL,80,LENOIR,107,,,,HAY,"HAY, SMALL GRAIN - PRODUCTION, MEASURED IN TONS",TOTAL,NOT SPECIFIED,210,
CENSUS,2007,YEAR,,COUNTY,NORTH CAROLINA,37,CENTRAL COASTAL,80,LENOIR,107,,,,HAY,"HAY, TAME, (EXCL ALFALFA & SMALL GRAIN) - PRODUCTION, MEASURED IN TONS",TOTAL,NOT SPECIFIED,"8,039",
CENSUS,2007,YEAR,,COUNTY,NORTH CAROLINA,37,CENTRAL COASTAL,80,LENOIR,107,,,,HAY,"HAY, WILD - PRODUCTION, MEASURED IN TONS",TOTAL,NOT SPECIFIED, (D),
CENSUS,2007,YEAR,,COUNTY,NORTH CAROLINA,37,CENTRAL COASTAL,80,LENOIR,107,,,,HAY & HAYLAGE,"HAY & HAYLAGE - PRODUCTION, MEASURED IN TONS, DRY BASIS",TOTAL,NOT SPECIFIED,"8,323",
CENSUS,2007,YEAR,,COUNTY,NORTH CAROLINA,37,CENTRAL COASTAL,80,LENOIR,107,,,,HAYLAGE,"HAYLAGE - PRODUCTION, MEASURED IN TONS",TOTAL,NOT SPECIFIED, (D),
CENSUS,2007,YEAR,,COUNTY,NORTH CAROLINA,37,CENTRAL COASTAL,80,LENOIR,107,,,,HAYLAGE,"HAYLAGE, (EXCL ALFALFA) - PRODUCTION, MEASURED IN TONS",TOTAL,NOT SPECIFIED, (D),
CENSUS,2007,YEAR,,COUNTY,NORTH CAROLINA,37,CENTRAL COASTAL,80,LENOIR,107,,,,OATS,"OATS - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,"5,354",
CENSUS,2007,YEAR,,COUNTY,NORTH CAROLINA,37,CENTRAL COASTAL,80,LENOIR,107,,,,PEANUTS,"PEANUTS - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED, (D),
CENSUS,2007,YEAR,,COUNTY,NORTH CAROLINA,37,CENTRAL COASTAL,80,LENOIR,107,,,,RYE,"RYE - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED, (D),
CENSUS,2007,YEAR,,COUNTY,NORTH CAROLINA,37,CENTRAL COASTAL,80,LENOIR,107,,,,SORGHUM,"SORGHUM, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,"1,026",
CENSUS,2007,YEAR,,COUNTY,NORTH CAROLINA,37,CENTRAL COASTAL,80,LENOIR,107,,,,SOYBEANS,"SOYBEANS - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,"743,724",
CENSUS,2007,YEAR,,COUNTY,NORTH CAROLINA,37,CENTRAL COASTAL,80,LENOIR,107,,,,TOBACCO,"TOBACCO - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"18,835,351",
CENSUS,2007,YEAR,,COUNTY,NORTH CAROLINA,37,CENTRAL COASTAL,80,LENOIR,107,,,,WHEAT,"WHEAT - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,"301,315",
CENSUS,2007,YEAR,,COUNTY,NORTH CAROLINA,37,CENTRAL COASTAL,80,LENOIR,107,,,,WHEAT,"WHEAT, WINTER - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,"301,315",
CENSUS,2007,YEAR,,COUNTY,NORTH CAROLINA,37,CENTRAL COASTAL,80,PAMLICO,137,,,,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,"2,015,896",
CENSUS,2007,YEAR,,COUNTY,NORTH CAROLINA,37,CENTRAL COASTAL,80,PAMLICO,137,,,,COTTON,"COTTON - PRODUCTION, MEASURED IN BALES",TOTAL,NOT SPECIFIED,"3,952",
CENSUS,2007,YEAR,,COUNTY,NORTH CAROLINA,37,CENTRAL COASTAL,80,PAMLICO,137,,,,COTTON,"COTTON, UPLAND - PRODUCTION, MEASURED IN BALES",TOTAL,NOT SPECIFIED,"3,952",
CENSUS,2007,YEAR,,COUNTY,NORTH CAROLINA,37,CENTRAL COASTAL,80,PAMLICO,137,,,,HAY,"HAY - PRODUCTION, MEASURED IN TONS",TOTAL,NOT SPECIFIED,506,
CENSUS,2007,YEAR,,COUNTY,NORTH CAROLINA,37,CENTRAL COASTAL,80,PAMLICO,137,,,,HAY,"HAY, TAME, (EXCL ALFALFA & SMALL GRAIN) - PRODUCTION, MEASURED IN TONS",TOTAL,NOT SPECIFIED,506,
CENSUS,2007,YEAR,,COUNTY,NORTH CAROLINA,37,CENTRAL COASTAL,80,PAMLICO,137,,,,HAY & HAYLAGE,"HAY & HAYLAGE - PRODUCTION, MEASURED IN TONS, DRY BASIS",TOTAL,NOT SPECIFIED,506,
CENSUS,2007,YEAR,,COUNTY,NORTH CAROLINA,37,CENTRAL COASTAL,80,PAMLICO,137,,,,SORGHUM,"SORGHUM, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,"32,053",
CENSUS,2007,YEAR,,COUNTY,NORTH CAROLINA,37,CENTRAL COASTAL,80,PAMLICO,137,,,,SOYBEANS,"SOYBEANS - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,"792,786",
CENSUS,2007,YEAR,,COUNTY,NORTH CAROLINA,37,CENTRAL COASTAL,80,PAMLICO,137,,,,TOBACCO,"TOBACCO - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"824,082",
CENSUS,2007,YEAR,,COUNTY,NORTH CAROLINA,37,CENTRAL COASTAL,80,PAMLICO,137,,,,WHEAT,"WHEAT - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,"440,842",
CENSUS,2007,YEAR,,COUNTY,NORTH CAROLINA,37,CENTRAL COASTAL,80,PAMLICO,137,,,,WHEAT,"WHEAT, WINTER - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,"440,842",
CENSUS,2007,YEAR,,COUNTY,NORTH CAROLINA,37,CENTRAL COASTAL,80,PITT,147,,,,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,"2,875,203",
CENSUS,2007,YEAR,,COUNTY,NORTH CAROLINA,37,CENTRAL COASTAL,80,PITT,147,,,,COTTON,"COTTON - PRODUCTION, MEASURED IN BALES",TOTAL,NOT SPECIFIED,"28,990",
CENSUS,2007,YEAR,,COUNTY,NORTH CAROLINA,37,CENTRAL COASTAL,80,PITT,147,,,,COTTON,"COTTON, UPLAND - PRODUCTION, MEASURED IN BALES",TOTAL,NOT SPECIFIED,"28,990",
CENSUS,2007,YEAR,,COUNTY,NORTH CAROLINA,37,CENTRAL COASTAL,80,PITT,147,,,,HAY,"HAY - PRODUCTION, MEASURED IN TONS",TOTAL,NOT SPECIFIED,"5,612",
CENSUS,2007,YEAR,,COUNTY,NORTH CAROLINA,37,CENTRAL COASTAL,80,PITT,147,,,,HAY,"HAY, ALFALFA - PRODUCTION, MEASURED IN TONS",TOTAL,NOT SPECIFIED, (D),
CENSUS,2007,YEAR,,COUNTY,NORTH CAROLINA,37,CENTRAL COASTAL,80,PITT,147,,,,HAY,"HAY, SMALL GRAIN - PRODUCTION, MEASURED IN TONS",TOTAL,NOT SPECIFIED, (D),
CENSUS,2007,YEAR,,COUNTY,NORTH CAROLINA,37,CENTRAL COASTAL,80,PITT,147,,,,HAY,"HAY, TAME, (EXCL ALFALFA & SMALL GRAIN) - PRODUCTION, MEASURED IN TONS",TOTAL,NOT SPECIFIED,"4,674",
CENSUS,2007,YEAR,,COUNTY,NORTH CAROLINA,37,CENTRAL COASTAL,80,PITT,147,,,,HAY & HAYLAGE,"HAY & HAYLAGE - PRODUCTION, MEASURED IN TONS, DRY BASIS",TOTAL,NOT SPECIFIED,"5,612",
CENSUS,2007,YEAR,,COUNTY,NORTH CAROLINA,37,CENTRAL COASTAL,80,PITT,147,,,,OATS,"OATS - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,"34,064",
CENSUS,2007,YEAR,,COUNTY,NORTH CAROLINA,37,CENTRAL COASTAL,80,PITT,147,,,,PEANUTS,"PEANUTS - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"12,233,705",
CENSUS,2007,YEAR,,COUNTY,NORTH CAROLINA,37,CENTRAL COASTAL,80,PITT,147,,,,RYE,"RYE - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED, (D),
CENSUS,2007,YEAR,,COUNTY,NORTH CAROLINA,37,CENTRAL COASTAL,80,PITT,147,,,,SOYBEANS,"SOYBEANS - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,"1,117,995",
CENSUS,2007,YEAR,,COUNTY,NORTH CAROLINA,37,CENTRAL COASTAL,80,PITT,147,,,,TOBACCO,"TOBACCO - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"19,818,167",
CENSUS,2007,YEAR,,COUNTY,NORTH CAROLINA,37,CENTRAL COASTAL,80,PITT,147,,,,WHEAT,"WHEAT - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,"896,807",
CENSUS,2007,YEAR,,COUNTY,NORTH CAROLINA,37,CENTRAL COASTAL,80,PITT,147,,,,WHEAT,"WHEAT, WINTER - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,"896,807",
CENSUS,2007,YEAR,,COUNTY,NORTH CAROLINA,37,CENTRAL COASTAL,80,WAYNE,191,,,,BARLEY,"BARLEY - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED, (D),
CENSUS,2007,YEAR,,COUNTY,NORTH CAROLINA,37,CENTRAL COASTAL,80,WAYNE,191,,,,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,"3,497,164",
CENSUS,2007,YEAR,,COUNTY,NORTH CAROLINA,37,CENTRAL COASTAL,80,WAYNE,191,,,,CORN,"CORN, SILAGE - PRODUCTION, MEASURED IN TONS",TOTAL,NOT SPECIFIED,"3,990",
CENSUS,2007,YEAR,,COUNTY,NORTH CAROLINA,37,CENTRAL COASTAL,80,WAYNE,191,,,,COTTON,"COTTON - PRODUCTION, MEASURED IN BALES",TOTAL,NOT SPECIFIED,"13,609",
CENSUS,2007,YEAR,,COUNTY,NORTH CAROLINA,37,CENTRAL COASTAL,80,WAYNE,191,,,,COTTON,"COTTON, UPLAND - PRODUCTION, MEASURED IN BALES",TOTAL,NOT SPECIFIED,"13,609",
CENSUS,2007,YEAR,,COUNTY,NORTH CAROLINA,37,CENTRAL COASTAL,80,WAYNE,191,,,,HAY,"HAY - PRODUCTION, MEASURED IN TONS",TOTAL,NOT SPECIFIED, (D),
CENSUS,2007,YEAR,,COUNTY,NORTH CAROLINA,37,CENTRAL COASTAL,80,WAYNE,191,,,,HAY,"HAY, ALFALFA - PRODUCTION, MEASURED IN TONS",TOTAL,NOT SPECIFIED,98,
CENSUS,2007,YEAR,,COUNTY,NORTH CAROLINA,37,CENTRAL COASTAL,80,WAYNE,191,,,,HAY,"HAY, SMALL GRAIN - PRODUCTION, MEASURED IN TONS",TOTAL,NOT SPECIFIED,"1,132",
CENSUS,2007,YEAR,,COUNTY,NORTH CAROLINA,37,CENTRAL COASTAL,80,WAYNE,191,,,,HAY,"HAY, TAME, (EXCL ALFALFA & SMALL GRAIN) - PRODUCTION, MEASURED IN TONS",TOTAL,NOT SPECIFIED,"14,110",
CENSUS,2007,YEAR,,COUNTY,NORTH CAROLINA,37,CENTRAL COASTAL,80,WAYNE,191,,,,HAY,"HAY, WILD - PRODUCTION, MEASURED IN TONS",TOTAL,NOT SPECIFIED, (D),
CENSUS,2007,YEAR,,COUNTY,NORTH CAROLINA,37,CENTRAL COASTAL,80,WAYNE,191,,,,HAY & HAYLAGE,"HAY & HAYLAGE - PRODUCTION, MEASURED IN TONS, DRY BASIS",TOTAL,NOT SPECIFIED,"15,745",
CENSUS,2007,YEAR,,COUNTY,NORTH CAROLINA,37,CENTRAL COASTAL,80,WAYNE,191,,,,HAYLAGE,"HAYLAGE - PRODUCTION, MEASURED IN TONS",TOTAL,NOT SPECIFIED, (D),
CENSUS,2007,YEAR,,COUNTY,NORTH CAROLINA,37,CENTRAL COASTAL,80,WAYNE,191,,,,HAYLAGE,"HAYLAGE, (EXCL ALFALFA) - PRODUCTION, MEASURED IN TONS",TOTAL,NOT SPECIFIED, (D),
